State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
gujarat,2021,3,394210,1473699,259.5023023418545
gujarat,2021,3,395006,1425854,347.83723966617214
gujarat,2021,3,395010,1328803,340.84253786626863
gujarat,2021,3,396191,1293900,225.17206520150137
gujarat,2021,3,382350,1186041,257.63583550277
gujarat,2021,3,382481,1110949,190.84188882582487
gujarat,2021,3,380058,1088931,166.14218975552168
gujarat,2021,4,380001,37718845,6498.443021676196
gujarat,2021,4,395003,7475140,1404.344679948725
gujarat,2021,4,390001,2507434,418.79977191996034
gujarat,2021,4,394210,1954597,349.89177607223473
gujarat,2021,4,396191,1679940,296.38436590427733
gujarat,2021,4,395006,1621078,407.3017934990554
gujarat,2021,4,395010,1581216,418.23834377399595
gujarat,2021,4,382350,1381825,316.5595986616084
gujarat,2021,4,380058,1315637,202.2465114116939
gujarat,2021,4,382481,1302331,229.2362154279738
gujarat,2022,1,380001,43066167,7323.797883222348
gujarat,2022,1,395003,8742989,1633.626901202546
gujarat,2022,1,390001,2853620,471.5530989557235
gujarat,2022,1,394210,2346308,421.20467260476465
gujarat,2022,1,395006,1980697,489.4153433470372
gujarat,2022,1,396191,1959137,348.3344352020741
gujarat,2022,1,395010,1896179,510.3638173022648
gujarat,2022,1,385535,1630473,386.7046789561491
gujarat,2022,1,382350,1572296,356.97147911866404
gujarat,2022,1,385001,1532483,328.6287009222036
gujarat,2022,2,380001,52753664,8443.279805852104
gujarat,2022,2,395003,10672645,1875.8395287861026
gujarat,2022,2,390001,3369020,530.5843470404315
gujarat,2022,2,394210,2777449,489.83359566727455
gujarat,2022,2,396191,2335854,388.0649447345113
gujarat,2022,2,395006,2324015,537.9127575200687
gujarat,2022,2,395010,2256180,567.0502737641577
gujarat,2022,2,385535,2022153,444.4364110485488
gujarat,2022,2,385001,1838275,375.4171188370505
gujarat,2022,2,382350,1836488,406.3455499544477
gujarat,2022,3,380001,69641063,10280.076408634275
gujarat,2022,3,395003,17475931,2765.7120519506293
gujarat,2022,3,390001,9500153,1335.71074556829
gujarat,2022,3,396191,3727566,540.4237251695282
gujarat,2022,3,394210,3018669,500.0124611505702
gujarat,2022,3,360001,2911413,502.24715365183744
gujarat,2022,3,392001,2835979,388.4366869986515
gujarat,2022,3,395006,2503127,542.3716764026315
gujarat,2022,3,395010,2433767,570.1142499951949
gujarat,2022,3,385535,2366098,495.7155043116726
gujarat,2022,4,380001,82141571,12450.176982867832
gujarat,2022,4,395003,20372857,3230.6602076931435
gujarat,2022,4,390001,6233032,940.5707962878475
gujarat,2022,4,392001,6146132,869.9061457427104
gujarat,2022,4,396191,4488548,640.153332623485
gujarat,2022,4,360001,3551353,625.9053744202771
gujarat,2022,4,394210,3449932,550.9684302628182
gujarat,2022,4,395010,2565136,599.9191728470707
gujarat,2022,4,385001,2508889,503.60638902694615
gujarat,2022,4,385535,2475780,533.3291153161168
haryana,2018,1,122006,328965,49.71599513688824
haryana,2018,1,122001,181309,31.69770795953678
haryana,2018,1,122051,125513,17.73861174944107
haryana,2018,1,121004,100740,13.849539993525571
haryana,2018,1,122002,99921,20.59845335385402
haryana,2018,1,121008,97586,15.099588895033914
haryana,2018,1,121003,96271,12.595715500619049
haryana,2018,1,122004,89526,11.358585293917107
haryana,2018,1,122016,85989,13.58810327456196
haryana,2018,1,121001,68083,11.786171317230153
haryana,2018,2,122006,371438,69.14808318004121
haryana,2018,2,122001,262684,51.4731354174217
haryana,2018,2,122051,160606,26.63907798519504
haryana,2018,2,122002,153438,33.953200229693415
haryana,2018,2,121004,136727,22.021247575836295
haryana,2018,2,121008,122917,22.483788184669777
haryana,2018,2,121003,122508,20.15006156349268
haryana,2018,2,122004,119955,18.526717918462907
haryana,2018,2,122016,117838,21.456009663941284
haryana,2018,2,124001,99005,22.641618928992113
haryana,2018,3,122006,517657,85.72038110603806
haryana,2018,3,122001,411984,74.90614490431736
haryana,2018,3,122002,261912,48.374604455844214
haryana,2018,3,122051,220903,37.969598581561456
haryana,2018,3,121004,190648,31.71885333803125
haryana,2018,3,121003,185305,29.24962768923502
haryana,2018,3,122016,178090,29.897887002390014
haryana,2018,3,121008,167114,27.482032271303527
haryana,2018,3,121001,166380,26.984440478730683
haryana,2018,3,122004,161872,25.95899933495531
haryana,2018,4,122001,694431,114.87431780424545
haryana,2018,4,122006,668486,139.4479164459892
haryana,2018,4,121001,455463,48.00436937631273
haryana,2018,4,122002,452206,71.13265938976194
haryana,2018,4,121004,399918,54.91622029242527
haryana,2018,4,121003,386737,49.22393529511588
haryana,2018,4,122051,352201,58.40372520297179
haryana,2018,4,122016,312023,44.5338384797401
haryana,2018,4,121005,269715,29.45223468924086
haryana,2018,4,122004,267571,40.756971339377436
haryana,2019,1,122001,1279353,161.06905387799742
haryana,2019,1,122006,880058,142.8264665904726
haryana,2019,1,122051,817073,79.45617337437794
haryana,2019,1,122002,789141,100.20994878837936
haryana,2019,1,121003,769266,74.10735940128617
haryana,2019,1,122016,744648,70.30425676273275
haryana,2019,1,121004,720302,83.13578765792357
haryana,2019,1,121001,708251,70.40686410203377
haryana,2019,1,122004,662645,61.24694892877004
haryana,2019,1,121005,553358,46.82628454221776
haryana,2019,2,122001,1302753,183.80345585348385
haryana,2019,2,122006,940668,155.45038506152406
haryana,2019,2,122002,911727,113.93711585132746
haryana,2019,2,124001,877416,224.64561215112394
haryana,2019,2,121004,698826,97.64701134041273
haryana,2019,2,121003,677850,82.82758785055162
haryana,2019,2,132103,670081,171.27193697588072
haryana,2019,2,121001,667041,82.57385651967301
haryana,2019,2,122016,640667,72.48099108113816
haryana,2019,2,122051,564646,78.75733804633768
haryana,2019,3,122001,1877930,243.2566276474442
haryana,2019,3,122002,1399250,157.31854825431833
haryana,2019,3,122006,1207075,195.3673221266467
haryana,2019,3,121004,977444,127.54661133384454
haryana,2019,3,121003,938636,111.33205573091244
haryana,2019,3,122016,885166,90.4423422150563
haryana,2019,3,124001,865290,253.18668594559975
haryana,2019,3,122003,863587,94.42487095547854
haryana,2019,3,121001,847780,106.75654908536927
haryana,2019,3,122051,692403,92.57425307095767
haryana,2019,4,122001,2314018,304.5015311566304
haryana,2019,4,122002,1769062,194.3714721813477
haryana,2019,4,122006,1424982,246.88467994622494
haryana,2019,4,121004,1156537,175.11476935036433
haryana,2019,4,122016,1146861,114.41899433180332
haryana,2019,4,122003,1128922,118.25408965590972
haryana,2019,4,121003,1104524,147.28932602857537
haryana,2019,4,124001,1065817,325.6517915957159
haryana,2019,4,121001,945366,141.09630515909137
haryana,2019,4,122051,916246,117.42872559938185
haryana,2020,1,122001,2518796,335.47812679480944
haryana,2020,1,122002,1915654,209.0009620353198
haryana,2020,1,122006,1598872,291.4095032706275
haryana,2020,1,124001,1380556,414.31387096008007
haryana,2020,1,121004,1349793,210.1900964468028
haryana,2020,1,122016,1268953,125.52231002102506
haryana,2020,1,121003,1226004,169.87592216396737
haryana,2020,1,122003,1219398,131.46328228595272
haryana,2020,1,131001,1108960,322.38427307914
haryana,2020,1,132103,1090760,319.7522433722085
haryana,2020,2,122001,1787578,236.22563390022526
haryana,2020,2,124001,1535139,469.51593441180125
haryana,2020,2,121004,1431346,207.83312037373284
haryana,2020,2,122006,1319926,230.0931577314651
haryana,2020,2,121003,1307232,158.77935055677105
haryana,2020,2,132103,1224161,364.548478666008
haryana,2020,2,121102,1063421,181.5882007778651
haryana,2020,2,122002,1052364,106.07608176803431
haryana,2020,2,131001,1038150,290.3593989492062
haryana,2020,2,121001,910818,139.59613073787784
haryana,2020,3,122001,2750040,373.60461395409055
haryana,2020,3,121004,2053928,322.86202464514713
haryana,2020,3,122006,1981736,339.4885969826559
haryana,2020,3,121003,1700050,230.99071479497948
haryana,2020,3,122051,1555592,169.55756890567957
haryana,2020,3,122002,1489017,161.27122586504382
haryana,2020,3,131001,1480219,391.56277818993067
haryana,2020,3,121102,1415060,244.98181784902806
haryana,2020,3,121001,1384943,230.33151079209466
haryana,2020,3,121002,1337518,240.04605654784913
haryana,2020,4,122001,4178803,557.7129263803511
haryana,2020,4,122006,2942150,465.7968623146901
haryana,2020,4,121004,2927164,490.0191241973782
haryana,2020,4,122002,2505152,262.6648950050461
haryana,2020,4,121003,2423115,346.18170638688326
haryana,2020,4,122051,2218449,249.307812641251
haryana,2020,4,121001,1991396,343.5441720027669
haryana,2020,4,121102,1973371,370.9174657051288
haryana,2020,4,122004,1817807,208.03957843369128
haryana,2020,4,121002,1658861,296.62906787202405
haryana,2021,1,122001,4506450,599.7258111473647
haryana,2021,1,122006,4132251,615.1670724079081
haryana,2021,1,121004,3059147,514.4005309059652
haryana,2021,1,122002,2906323,301.01454436006367
haryana,2021,1,121003,2477817,358.82969549753824
haryana,2021,1,131001,2348900,545.2061577840083
haryana,2021,1,122051,2288699,247.8450893984387
haryana,2021,1,121002,2134162,387.78304760411766
haryana,2021,1,122004,2040904,232.91103990921007
haryana,2021,1,121001,2038073,355.19042195367734
haryana,2021,2,122006,4878161,720.7055202820196
haryana,2021,2,122001,4510890,599.0609149360931
haryana,2021,2,121004,3536549,595.1646115000152
haryana,2021,2,131001,3226708,714.2977788245989
haryana,2021,2,132103,2964087,659.1490589111272
haryana,2021,2,121003,2729292,387.0478646555489
haryana,2021,2,121002,2541633,465.37488588404045
haryana,2021,2,122002,2505416,262.10520838195754
haryana,2021,2,121102,2504049,474.2370912036514
haryana,2021,2,122051,2397445,235.4510241669946
haryana,2021,3,122006,7079111,1010.8307756719586
haryana,2021,3,122001,6524981,820.851409635167
haryana,2021,3,121004,4619156,721.4596983585856
haryana,2021,3,122002,4074015,417.4634956276255
haryana,2021,3,131001,3824548,759.2853759901176
haryana,2021,3,132103,3807660,772.2135884656666
haryana,2021,3,121002,3597233,654.2235321477935
haryana,2021,3,121003,3532991,483.4797646706048
haryana,2021,3,122051,3316258,317.340723416114
haryana,2021,3,122004,3271428,323.95573284442094
haryana,2021,4,122006,8243097,1244.6013625324088
haryana,2021,4,122001,7654460,1000.6718311566922
haryana,2021,4,121004,5636431,921.638593159724
haryana,2021,4,122002,5095560,543.6208624384324
haryana,2021,4,132103,4535161,983.7178139119782
haryana,2021,4,131001,4476485,940.0470033415104
haryana,2021,4,121002,4231254,812.7531272098031
haryana,2021,4,121003,4230317,603.4510670847743
haryana,2021,4,121102,3930826,711.7844489156973
haryana,2021,4,122004,3857198,397.96614475418016
haryana,2022,1,122006,9497946,1405.2592432141744
haryana,2022,1,122001,8481038,1106.5424794683145
haryana,2022,1,121004,6413395,1032.7200068107295
haryana,2022,1,132103,5895774,1186.8051900843743
haryana,2022,1,122002,5481562,594.1559633393696
haryana,2022,1,131001,4815373,972.2356550274739
haryana,2022,1,121002,4722543,932.23783351689
haryana,2022,1,121003,4703756,668.1893708489748
haryana,2022,1,122004,4470641,459.3483267675021
haryana,2022,1,121102,4397860,785.1533169698815
haryana,2022,2,122006,11491350,1603.3485783786462
haryana,2022,2,122001,10746148,1334.012468033358
haryana,2022,2,121004,7541491,1163.517782164284
haryana,2022,2,122002,7526684,764.7480688930362
haryana,2022,2,132103,6745204,1281.673635727605
haryana,2022,2,131001,6009247,1146.0764747702406
haryana,2022,2,121002,5591996,1054.2237339944074
haryana,2022,2,121003,5492258,758.1776677968282
haryana,2022,2,122004,5362365,520.6030457728907
haryana,2022,2,124001,5115219,1045.533792887967
haryana,2022,3,122006,14938659,2158.271622576088
haryana,2022,3,122001,11374422,1354.1621759887473
haryana,2022,3,132103,9376357,1626.1252851959073
haryana,2022,3,131001,9041722,1556.6507436869113
haryana,2022,3,122002,8007122,802.849285037475
haryana,2022,3,121004,7911550,1152.5725718216959
haryana,2022,3,125001,7377226,1277.6861548480117
haryana,2022,3,121102,6254963,1010.7177216957026
haryana,2022,3,124001,6112872,1122.1511162747233
haryana,2022,3,121002,5709734,910.4449464479699
haryana,2022,4,122006,15996511,2327.276904548967
haryana,2022,4,122001,12025123,1447.819302873706
haryana,2022,4,124001,11388444,2042.0082342965882
haryana,2022,4,131001,10902442,1973.5294351817029
haryana,2022,4,125001,9588910,1724.789635851129
haryana,2022,4,122002,8447312,858.3794406001563
haryana,2022,4,132001,8437665,1531.8137190304121
haryana,2022,4,121004,8395551,1251.771976930899
haryana,2022,4,121102,8058491,1302.8821224016904
haryana,2022,4,132103,7470318,1421.1929063205796
himachal-pradesh,2018,1,173205,50457,5.8954553080766425
himachal-pradesh,2018,1,176323,28116,4.754874081338847
himachal-pradesh,2018,1,174101,23993,2.6853915092015708
himachal-pradesh,2018,1,174303,19122,2.743763557423534
himachal-pradesh,2018,1,173025,16138,2.2465216713972165
himachal-pradesh,2018,1,176001,11862,2.1124669109688448
himachal-pradesh,2018,1,171001,10889,1.984991741837506
himachal-pradesh,2018,1,173212,8316,1.2272135145517695
himachal-pradesh,2018,1,175001,7751,0.751818303490364
himachal-pradesh,2018,1,177005,7409,0.6748703757680954
himachal-pradesh,2018,2,173205,67411,9.613565011659741
himachal-pradesh,2018,2,176323,34505,7.9112116744983245
himachal-pradesh,2018,2,174101,31810,4.847380785677731
himachal-pradesh,2018,2,174303,23860,4.029717658647367
himachal-pradesh,2018,2,173025,23551,4.20918038627669
himachal-pradesh,2018,2,176001,16699,3.065161096375521
himachal-pradesh,2018,2,171001,15002,3.4514288856225543
himachal-pradesh,2018,2,175131,14062,4.299142496177033
himachal-pradesh,2018,2,173212,12971,2.557887580878989
himachal-pradesh,2018,2,173030,9832,1.242911572769515
himachal-pradesh,2018,3,173205,95087,13.646139592778862
himachal-pradesh,2018,3,174101,41377,6.927541461089885
himachal-pradesh,2018,3,174303,37218,7.93252539658385
himachal-pradesh,2018,3,173025,35054,6.419637989609783
himachal-pradesh,2018,3,176001,20730,4.270449814961146
himachal-pradesh,2018,3,173030,19975,2.2858486983047364
himachal-pradesh,2018,3,171001,19667,4.6565083691836575
himachal-pradesh,2018,3,173212,16604,3.6836443968154007
himachal-pradesh,2018,3,176323,16524,12.079317575823024
himachal-pradesh,2018,3,177005,15321,1.4487357030578951
himachal-pradesh,2018,4,173205,149125,21.453704431729395
himachal-pradesh,2018,4,174101,67908,11.557133677782552
himachal-pradesh,2018,4,173025,56005,9.770825758741697
himachal-pradesh,2018,4,174303,49540,11.521769704853112
himachal-pradesh,2018,4,171001,28323,7.835828527627262
himachal-pradesh,2018,4,176001,27736,5.938791553495459
himachal-pradesh,2018,4,173212,26700,5.5364271546209824
himachal-pradesh,2018,4,176323,23029,5.039095765871303
himachal-pradesh,2018,4,173030,21100,3.1877026642960744
himachal-pradesh,2018,4,173220,17616,2.4938842946540265
himachal-pradesh,2019,1,173205,303803,28.646324834363384
himachal-pradesh,2019,1,171001,195883,37.49768557078719
himachal-pradesh,2019,1,174101,123799,14.754513723044026
himachal-pradesh,2019,1,173025,74611,11.162979633788321
himachal-pradesh,2019,1,176323,55205,6.997822984156093
himachal-pradesh,2019,1,174303,53301,9.660374488935851
himachal-pradesh,2019,1,175001,45323,8.163318720018887
himachal-pradesh,2019,1,173030,43744,4.38884756681822
himachal-pradesh,2019,1,173212,39751,6.857601276573476
himachal-pradesh,2019,1,176001,38942,7.3996894166065115
himachal-pradesh,2019,2,171001,601958,124.09527841484268
himachal-pradesh,2019,2,173205,201216,26.948488207019402
himachal-pradesh,2019,2,175001,109216,20.971343889865683
himachal-pradesh,2019,2,174101,88463,15.375136754986087
himachal-pradesh,2019,2,173212,52208,10.240473935571423
himachal-pradesh,2019,2,177001,46283,9.915903560852856
himachal-pradesh,2019,2,173025,45328,8.728893303207737
himachal-pradesh,2019,2,175131,45240,13.992767082255485
himachal-pradesh,2019,2,176001,44908,9.09937668502137
himachal-pradesh,2019,2,173030,25921,3.744752569187294
himachal-pradesh,2019,3,171001,418230,138.31905238901672
himachal-pradesh,2019,3,173205,221062,31.455585088550354
himachal-pradesh,2019,3,174101,103786,17.576425228338028
himachal-pradesh,2019,3,175001,84465,24.23094103934193
himachal-pradesh,2019,3,173212,58925,12.446612134107587
himachal-pradesh,2019,3,173025,57215,10.535964696592218
himachal-pradesh,2019,3,177005,46521,2.713870108362629
himachal-pradesh,2019,3,177001,42631,10.695499374463356
himachal-pradesh,2019,3,176001,41789,10.462248824898227
himachal-pradesh,2019,3,175131,39283,8.776932881926287
himachal-pradesh,2019,4,171001,512584,167.7312305817284
himachal-pradesh,2019,4,173205,268652,39.245302996711985
himachal-pradesh,2019,4,174101,127476,22.20895813778806
himachal-pradesh,2019,4,175001,102183,28.83035941682798
himachal-pradesh,2019,4,171003,80497,21.68750857741524
himachal-pradesh,2019,4,173212,75663,15.70603486670912
himachal-pradesh,2019,4,177001,73796,17.691877925441986
himachal-pradesh,2019,4,173025,69647,12.975838212041324
himachal-pradesh,2019,4,175131,65988,15.54323988692294
himachal-pradesh,2019,4,177005,57146,2.7836817123238977
himachal-pradesh,2020,1,171003,720359,206.12288940105907
himachal-pradesh,2020,1,173205,314715,42.63695646741137
himachal-pradesh,2020,1,174101,151372,24.248221653884514
himachal-pradesh,2020,1,173212,105295,21.44993461304365
himachal-pradesh,2020,1,173025,85924,15.063278166981503
himachal-pradesh,2020,1,175131,81806,17.386553627759966
himachal-pradesh,2020,1,175001,73343,15.692701779585049
himachal-pradesh,2020,1,177005,63522,3.4859055897049465
